Epoch,Accuracy,TrainLoss
2833,100,0.00142184
2834,100,0.00279615
2835,93.75,0.179671
2836,100,0.00801751
2837,100,0.00929691
2838,93.75,0.089277
2839,93.75,0.246233
2840,93.75,0.162832
2841,87.5,0.2059
2842,100,0.0649875
2843,100,0.0540499
2844,93.75,0.239761
2845,100,0.0586178
2846,62.5,0.661402
2847,100,0.0368299
2848,100,0.0239991
2849,93.75,0.143659
2850,93.75,0.11078
2851,81.25,0.613882
2852,93.75,0.439289
2853,100,0.0301988
2854,87.5,0.276119
2855,93.75,0.0675735
2856,93.75,0.191866
2857,100,0.0186523
2858,100,0.0405161
2859,100,0.0474532
2860,93.75,0.0926441
2861,93.75,0.2384
2862,93.75,0.201994
2863,87.5,0.555241
2864,100,0.0471038
2865,100,0.0632517
2866,100,0.0662347
2867,93.75,0.366557
2868,100,0.0850884
2869,93.75,0.156704
2870,87.5,0.1754
2871,93.75,0.136707
2872,100,0.0178849
2873,93.75,0.106432
2874,81.25,0.351738
2875,100,0.0152027
2876,100,0.0446516
2877,100,0.100477
2878,87.5,0.19424
2879,100,0.034455
2880,87.5,0.310763
2881,93.75,0.549015
2882,100,0.0257865
2883,93.75,0.138767
2884,93.75,0.237439
2885,100,0.0496204
2886,100,0.113736
2887,93.75,0.103337
2888,100,0.0308436
2889,100,0.0289697
2890,100,0.0143391
2891,81.25,0.428595
2892,93.75,0.144143
2893,93.75,0.219686
2894,81.25,0.466105
2895,87.5,0.325792
2896,100,0.0439772
2897,100,0.0641504
2898,93.75,0.271606
2899,81.25,0.740364
2900,100,0.0286222
2901,93.75,0.351035
2902,100,0.0394797
2903,93.75,0.590216
2904,100,0.00471367
2905,100,0.0437836
2906,100,0.00980057
2907,100,0.0245446
2908,100,0.0177351
2909,100,0.00875376
2910,100,0.0611428
2911,93.75,0.117139
2912,100,0.0208743
2913,100,0.0609875
2914,100,0.0342463
2915,100,0.00384986
2916,100,0.0479967
2917,100,0.0170627
2918,100,0.0138493
2919,93.75,0.150461
2920,100,0.102565
2921,68.75,0.891802
2922,100,0.0711483
2923,100,0.0142892
2924,87.5,0.232729
2925,100,0.0159606
2926,93.75,0.21268
2927,100,0.0243059
2928,100,0.0925527
2929,93.75,0.146817
2930,100,0.0352978
2931,93.75,0.0766577
2932,100,0.0466887
2933,100,0.00911139
2934,93.75,0.169535
2935,93.75,0.102181
2936,100,0.0329549
2937,93.75,0.30934
2938,93.75,0.151859
2939,93.75,0.226659
2940,93.75,0.498589
2941,100,0.0246712
2942,100,0.0224034
2943,87.5,0.147642
2944,93.75,0.087504
2945,100,0.0239721
2946,100,0.0186496
2947,93.75,0.0936987
2948,87.5,0.165207
2949,100,0.0115313
2950,100,0.0261441
2951,93.75,0.0904078
2952,87.5,0.287629
2953,87.5,0.563759
2954,87.5,0.270425
2955,93.75,0.212954
2956,87.5,0.259945
2957,100,0.050994
2958,100,0.0727672
2959,93.75,0.484029
2960,93.75,0.129284
2961,100,0.0306784
2962,93.75,0.26958
2963,100,0.0453302
2964,87.5,0.304531
2965,93.75,0.0983952
2966,93.75,0.402603
2967,93.75,0.115325
2968,81.25,0.609671
2969,100,0.0035451
2970,93.75,0.0982637
2971,100,0.0296151
2972,100,0.0346406
2973,87.5,0.192501
2974,100,0.00898079
2975,87.5,0.485891
2976,93.75,0.721803
2977,100,0.0929066
2978,93.75,0.165132
2979,100,0.0495671
2980,100,0.0846147
2981,87.5,0.579688
2982,100,0.0226176
2983,100,0.0219471
2984,93.75,0.202853
2985,93.75,0.213924
2986,93.75,0.197365
2987,93.75,0.068228
2988,100,0.00684404
2989,100,0.00222898
2990,100,0.0339087
2991,93.75,0.126309
2992,100,0.0732753
2993,100,0.0325656
2994,93.75,0.189437
2995,93.75,0.252641
2996,93.75,0.419713
2997,75,0.3957
2998,93.75,0.133572
2999,100,0.00747401
3000,93.75,0.0505102
3001,100,0.0304567
3002,93.75,0.125097
3003,100,0.0114878
3004,100,0.0556303
3005,100,0.0530848
3006,93.75,0.122575
3007,87.5,0.508155
3008,100,0.0173842
3009,100,0.00332265
3010,93.75,0.0991922
3011,93.75,0.0658878
3012,100,0.0292213
3013,100,0.0113286
3014,100,0.0191284
3015,93.75,0.12117
3016,100,0.0471154
3017,100,0.101663
3018,93.75,0.123879
3019,100,0.0433772
3020,93.75,0.0529969
3021,93.75,0.0816412
3022,93.75,0.0866015
3023,81.25,0.456756
3024,100,0.0835699
3025,93.75,0.148922
3026,100,0.0370648
3027,100,0.00333585
3028,100,0.00394981
3029,87.5,0.14587
3030,100,0.0152255
3031,93.75,0.157797
3032,100,0.0393074
3033,81.25,0.649672
3034,100,0.0256447
3035,100,0.026803
3036,100,0.0572879
3037,87.5,0.213064
3038,100,0.0585199
3039,100,0.0121535
3040,100,0.00448241
3041,87.5,0.345063
3042,93.75,0.100127
3043,93.75,0.0557626
3044,100,0.00409601
3045,100,0.100849
3046,100,0.0176654
3047,93.75,0.0837006
3048,100,0.0204564
3049,100,0.0160947
3050,100,0.0229107
3051,100,0.0295495
3052,100,0.00422982
3053,100,0.013136
3054,100,0.020625
3055,100,0.0326483
3056,100,0.00773149
3057,100,0.0912153
3058,87.5,0.308712
3059,87.5,0.647942
3060,87.5,0.254741
3061,87.5,0.684821
3062,93.75,0.121093
3063,93.75,0.142163
3064,87.5,0.436502
3065,93.75,0.604931
3066,93.75,0.106765
3067,87.5,0.379082
3068,100,0.0522957
3069,93.75,0.230961
3070,100,0.0695317
3071,93.75,0.0723542
3072,100,0.0966101
3073,93.75,0.455484
3074,100,0.00383078
3075,93.75,0.188559
3076,87.5,0.301782
3077,87.5,0.366639
3078,100,0.0149879
3079,100,0.0479946
3080,93.75,0.173585
3081,100,0.0186605
3082,93.75,0.161539
3083,93.75,0.0771943
3084,100,0.0216834
3085,100,0.0289935
3086,100,0.00249897
3087,100,0.00523795
3088,100,0.0557429
3089,93.75,0.118545
3090,100,0.0242017
3091,100,0.00489862
3092,87.5,0.170581
3093,100,0.117843
3094,75,0.603768
3095,81.25,0.460691
3096,93.75,0.202267
3097,81.25,0.672088
3098,100,0.0807999
3099,93.75,0.441546
3100,87.5,0.331805
3101,87.5,0.325388
3102,100,0.0474889
3103,93.75,0.182401
3104,87.5,0.181129
3105,93.75,0.113417
3106,93.75,0.26354
3107,100,0.0495671
3108,100,0.052854
3109,87.5,0.422573
3110,93.75,0.140664
3111,100,0.00437661
3112,100,0.0195068
3113,100,0.0517974
3114,100,0.0165028
3115,100,0.118321
3116,93.75,0.176612
3117,93.75,0.26735
3118,93.75,0.0507767
3119,62.5,1.79996
3120,93.75,0.135986
3121,93.75,0.106719
3122,100,0.0145177
3123,93.75,0.0999471
3124,100,0.01248
3125,93.75,0.142679
3126,100,0.0312224
3127,100,0.00871114
3128,100,0.0620686
3129,93.75,0.202695
3130,93.75,0.0756753
3131,93.75,0.364793
3132,93.75,0.0866829
3133,93.75,0.245835
3134,100,0.00422515
3135,93.75,0.189272
3136,100,0.0454367
3137,100,0.0319828
3138,93.75,0.255789
3139,87.5,0.470244
3140,81.25,0.816012
3141,93.75,0.117861
3142,100,0.0252877
3143,100,0.0328288
3144,93.75,0.0939999
3145,100,0.0947433
3146,93.75,0.0891243
3147,87.5,0.448332
3148,93.75,0.28444
3149,87.5,0.388921
3150,93.75,0.169212
3151,93.75,0.145373
3152,81.25,0.449963
3153,93.75,0.119492
3154,100,0.111893
3155,100,0.031746
3156,100,0.0180504
3157,93.75,0.0954162
3158,87.5,0.739009
3159,93.75,0.254346
3160,93.75,0.12914
3161,87.5,0.396713
3162,93.75,0.232549
3163,100,0.053185
3164,100,0.0425578
3165,93.75,0.269499
3166,100,0.0722741
3167,100,0.00214769
3168,100,0.0285881
3169,100,0.0523549
3170,87.5,0.344874
3171,100,0.122633
3172,93.75,0.139904
3173,100,0.051404
3174,100,0.0536484
3175,100,0.0323837
3176,100,0.0591046
3177,93.75,0.185926
3178,100,0.0487473
3179,100,0.0425347
3180,100,0.00366906
3181,93.75,0.0665812
3182,87.5,0.274353
3183,100,0.0572886
3184,100,0.101943
3185,100,0.0869852
3186,100,0.0541291
3187,93.75,0.122419
3188,100,0.0895014
3189,100,0.0209804
3190,100,0.0031043
3191,100,0.0190229
3192,93.75,0.11058
3193,100,0.0148698
3194,100,0.00653645
3195,93.75,0.0516859
3196,100,0.0493495
3197,100,0.0270229
3198,93.75,0.211742
3199,100,0.0477757
3200,100,0.026279
3201,93.75,0.11254
3202,93.75,0.14731
3203,100,0.0563401
3204,93.75,0.292681
3205,87.5,0.133308
3206,93.75,0.22965
3207,93.75,0.128973
3208,100,0.125225
3209,93.75,0.166724
3210,93.75,0.244035
3211,100,0.0530736
3212,100,0.00414161
3213,87.5,0.106205
3214,93.75,0.132306
3215,93.75,0.139358
3216,100,0.0639525
3217,87.5,0.224182
3218,93.75,0.226843
3219,100,0.0144556
3220,100,0.00177698
3221,87.5,0.40752
3222,93.75,0.107272
3223,100,0.0119305
3224,100,0.00377372
3225,100,0.0198295
3226,93.75,0.15002
3227,93.75,0.123757
3228,100,0.0366731
3229,100,0.0144491
3230,100,0.028126
3231,100,0.026643
3232,93.75,0.436339
3233,93.75,0.0930128
3234,93.75,0.237096
3235,100,0.0161928
3236,93.75,0.213042
3237,100,0.0252213
3238,93.75,0.12852
3239,100,0.00972707
3240,100,0.00327618
3241,100,0.0289965
3242,93.75,0.114944
3243,100,0.0270358
3244,100,0.017904
3245,100,0.0114267
3246,100,0.0209105
3247,93.75,0.195922
3248,100,0.0150485
3249,100,0.00596711
3250,87.5,0.331263
3251,100,0.0368711
3252,100,0.0275564
3253,93.75,0.0758891
3254,93.75,0.28478
3255,100,0.00796442
3256,87.5,0.17689
3257,100,0.097126
3258,100,0.0480483
3259,87.5,0.492602
3260,100,0.101407
3261,87.5,0.413472
3262,93.75,0.056545
3263,100,0.00672271
3264,93.75,0.18497
3265,87.5,0.326481
3266,93.75,0.209203
3267,100,0.0140609
3268,100,0.0515399
3269,93.75,0.0743116
3270,100,0.0345283
3271,93.75,0.290907
3272,93.75,0.271155
3273,100,0.0237295
3274,100,0.0107303
3275,81.25,0.28298
3276,100,0.0147416
3277,93.75,0.291082
3278,93.75,0.0891396
3279,93.75,0.148337
3280,93.75,0.100947
3281,100,0.0290393
3282,100,0.0462356
3283,100,0.0218547
3284,100,0.037438
3285,93.75,0.0891511
3286,100,0.0133645
3287,100,0.0092596
3288,100,0.00231688
3289,100,0.0286924
3290,100,0.00720264
3291,100,0.0271581
3292,87.5,0.182235
3293,93.75,0.267925
3294,100,0.0401529
3295,87.5,0.388975
3296,93.75,0.172987
3297,93.75,0.259145
3298,100,0.00848698
3299,100,0.034998
3300,100,0.00708516
3301,87.5,0.419458
3302,93.75,0.134065
3303,100,0.0544775
3304,87.5,0.428299
3305,100,0.0330144
3306,93.75,0.181551
3307,93.75,0.30056
3308,93.75,0.227805
3309,87.5,0.495049
3310,93.75,0.306492
3311,81.25,0.634652
3312,87.5,0.361507
3313,100,0.023185
3314,93.75,0.120648
3315,100,0.0686004
3316,87.5,0.167465
3317,93.75,0.0885817
3318,100,0.00360897
3319,100,0.0228407
3320,100,0.0970556
3321,100,0.0506876
3322,93.75,0.210159
3323,81.25,0.416407
3324,93.75,0.231131
3325,100,0.0629958
3326,100,0.00454485
3327,93.75,0.347583
3328,100,0.0277175
3329,100,0.0376383
3330,100,0.0147317
3331,100,0.0349225
3332,100,0.00501773
3333,100,0.0477815
3334,100,0.00341824
3335,100,0.00653426
3336,100,0.0361597
3337,100,0.0313599
3338,100,0.0836933
3339,100,0.00105198
3340,100,0.00697685
3341,100,0.00757135
3342,93.75,0.180589
3343,87.5,0.343006
3344,100,0.0599032
3345,93.75,0.336149
3346,100,0.0151686
3347,93.75,0.228941
3348,87.5,0.135929
3349,87.5,0.289115
3350,100,0.00889952
3351,93.75,0.18088
3352,93.75,0.0629794
3353,87.5,0.4403
3354,100,0.0212821
3355,100,0.0356816
3356,87.5,0.366737
3357,100,0.0163464
3358,100,0.00817596
3359,93.75,0.172114
3360,100,0.00773161
3361,100,0.0556238
3362,100,0.031503
3363,93.75,0.305284
3364,100,0.0129028
3365,93.75,0.0794269
3366,87.5,0.301716
3367,100,0.0677823
3368,93.75,0.290386
3369,100,0.0789544
3370,93.75,0.227019
3371,100,0.00814696
3372,100,0.011227
3373,100,0.0625549
3374,87.5,0.324807
3375,93.75,0.317092
3376,93.75,0.167339
3377,100,0.0178306
3378,93.75,0.138082
3379,100,0.0286126
3380,100,0.0342002
3381,100,0.0210316
3382,93.75,0.0935852
3383,100,0.00992135
3384,100,0.0115587
3385,100,0.00285283
3386,100,0.0211224
3387,93.75,0.173225
3388,93.75,0.247947
3389,100,0.00338004
3390,100,0.0191647
3391,100,0.0806283
3392,93.75,0.166134
3393,100,0.0472476
3394,93.75,0.243663
3395,93.75,0.135292
3396,100,0.0406657
3397,100,0.0104277
3398,100,0.00641529
3399,87.5,0.232907
3400,100,0.0340041
3401,93.75,0.105894
3402,100,0.0316649
3403,100,0.0135193
3404,87.5,0.146396
3405,100,0.0136193
3406,93.75,0.199778
3407,93.75,0.348952
3408,100,0.0177832
3409,93.75,0.16889
3410,100,0.0672972
3411,100,0.00439381
3412,93.75,0.166974
3413,100,0.0129536
3414,93.75,0.0943997
3415,100,0.0258198
3416,100,0.00441735
3417,100,0.0624606
3418,100,0.0314411
3419,100,0.0824
3420,100,0.0287741
3421,100,0.00646704
3422,100,0.0203683
3423,87.5,0.21759
3424,93.75,0.300411
3425,100,0.0111621
3426,100,0.0335832
3427,100,0.000914659
3428,93.75,0.0730044
3429,93.75,0.290636
3430,100,0.122062
3431,87.5,0.267202
3432,100,0.0346905
3433,93.75,0.133651
3434,100,0.126221
3435,87.5,0.232195
3436,93.75,0.129589
3437,100,0.0172963
3438,100,0.0973077
3439,100,0.014479
3440,93.75,0.125599
3441,100,0.0417214
3442,87.5,0.209754
3443,93.75,0.0663655
3444,93.75,0.0621153
3445,100,0.0288692
3446,100,0.0152234
3447,100,0.000854661
3448,100,0.00402573
3449,93.75,0.533705
3450,87.5,0.307477
3451,93.75,0.19182
3452,100,0.0111274
3453,87.5,0.23756
3454,100,0.0103588
3455,100,0.0902512
3456,87.5,0.259816
3457,93.75,0.212717
3458,100,0.0393848
3459,87.5,0.563186
3460,100,0.0270621
3461,100,0.0130033
3462,100,0.00825675
3463,100,0.045241
3464,100,0.00698209
3465,87.5,0.318021
3466,100,0.0277151
3467,93.75,0.0915264
3468,93.75,0.0560996
3469,93.75,0.0984718
3470,87.5,0.664245
3471,100,0.00581861
3472,100,0.0202018
3473,100,0.0015897
3474,100,0.00764351
3475,100,0.0496894
3476,87.5,0.299046
3477,100,0.0132263
3478,100,0.0244332
3479,87.5,0.202457
3480,100,0.0388342
3481,100,0.0118951
3482,100,0.0115476
3483,100,0.00691763
3484,81.25,0.636391
3485,100,0.01417
3486,100,0.0734515
3487,100,0.00571451
3488,87.5,0.253026
3489,100,0.0237339
3490,93.75,0.0763607
3491,100,0.0194323
3492,93.75,0.106927
3493,93.75,0.190186
3494,93.75,0.0863051
3495,93.75,0.385526
3496,100,0.0265341
3497,100,0.0154916
3498,93.75,0.0952662
3499,100,0.0327483
3500,100,0.0178055
3501,81.25,0.344677
3502,100,0.00532154
3503,100,0.0310995
3504,93.75,0.0829178
3505,93.75,0.238558
3506,93.75,0.117602
3507,100,0.0503591
3508,100,0.00967797
3509,100,0.0489118
3510,87.5,0.162878
3511,100,0.0644084
3512,100,0.0575365
3513,100,0.0130844
3514,87.5,0.330994
3515,93.75,0.366965
3516,100,0.0116023
3517,100,0.0355246
3518,93.75,0.0896172
3519,93.75,0.203425
3520,100,0.0480392
3521,100,0.0342744
3522,100,0.0390712
3523,100,0.011784
3524,100,0.0826535
3525,93.75,0.246884
3526,93.75,0.264454
3527,100,0.00164202
3528,100,0.00522796
3529,100,0.0713732
3530,93.75,0.320033
3531,93.75,0.297014
3532,100,0.00944376
3533,100,0.0329647
3534,100,0.00259692
3535,100,0.00109454
3536,100,0.0113251
3537,100,0.14091
3538,93.75,0.106695
3539,93.75,0.0840275
3540,100,0.00765124
3541,93.75,0.190511
3542,100,0.0393865
3543,93.75,0.150472
3544,100,0.00971035
3545,87.5,0.287948
3546,100,0.0132172
3547,93.75,0.132465
3548,100,0.0217869
3549,93.75,0.0898406
3550,100,0.00697081
3551,93.75,0.0922283
3552,100,0.0262005
3553,93.75,0.232202
3554,100,0.00267866
3555,100,0.0228169
3556,93.75,0.174001
3557,100,0.00068068
3558,100,0.0432359
3559,100,0.00304196
3560,100,0.00292683
3561,93.75,0.0575539
3562,100,0.0115092
3563,93.75,0.14336
3564,93.75,0.179956
3565,100,0.00713591
3566,87.5,0.37167
3567,100,0.0240798
3568,93.75,0.167848
3569,100,0.020968
3570,100,0.00458671
3571,100,0.00283413
3572,100,0.00196518
3573,100,0.015599
3574,100,0.0218259
3575,100,0.0724098
3576,100,0.0402262
3577,100,0.0680801
3578,100,0.0198243
3579,93.75,0.189852
3580,87.5,0.140131
3581,100,0.0466877
3582,81.25,0.384572
3583,93.75,0.116926
3584,93.75,0.134661
3585,100,0.0229931
3586,100,0.0102657
3587,100,0.0559081
3588,100,0.025011
3589,93.75,0.0728098
3590,100,0.0121043
3591,100,0.015796
3592,100,0.0501493
3593,93.75,0.380861
3594,100,0.00714765
3595,93.75,0.164828
3596,100,0.0105095
3597,100,0.00534139
3598,100,0.0426942
3599,100,0.0194224
3600,100,0.0578251
3601,100,0.00243374
3602,81.25,0.285638
3603,100,0.0280792
3604,87.5,0.240257
3605,100,0.041315
3606,93.75,0.256821
3607,100,0.0376454
3608,93.75,0.153531
3609,93.75,0.197598
3610,100,0.00831948
3611,93.75,0.198704
3612,100,0.0232282
3613,100,0.0405357
3614,93.75,0.150347
3615,93.75,0.0908311
3616,100,0.0087806
3617,100,0.0234708
3618,93.75,0.0954575
3619,100,0.0345424
3620,100,0.00965567
3621,100,0.00270645
3622,100,0.0243561
3623,100,0.0168405
3624,87.5,0.30086
3625,100,0.0111648
3626,100,0.0159294
3627,93.75,0.049951
3628,93.75,0.0896171
3629,93.75,0.12676
3630,93.75,0.121833
3631,93.75,0.0586478
3632,100,0.0517709
3633,100,0.00438107
3634,100,0.0160915
3635,100,0.0168058
3636,100,0.000121588
3637,100,0.0120954
3638,100,0.000102507
3639,100,0.000753745
3640,93.75,0.199112
3641,100,0.0319533
3642,93.75,0.0610003
3643,100,0.0927543
3644,100,0.00380986
3645,100,0.00256059
3646,100,0.00423953
3647,93.75,0.101633
3648,100,0.00132969
3649,100,0.00824219
3650,93.75,0.150131
3651,100,0.00658074
3652,100,0.040638
3653,100,0.0487226
3654,100,0.0020046
3655,93.75,0.129723
3656,100,0.0174869
3657,100,0.0134945
3658,100,0.022884
3659,100,0.00552077
3660,93.75,0.0764884
3661,93.75,0.264024
3662,100,0.00665002
3663,93.75,0.0724368
3664,100,0.00225923
3665,100,0.00288022
3666,87.5,0.267025
3667,100,0.0445266
3668,100,0.00246647
3669,100,0.0025149
3670,100,0.000968183
3671,100,0.00195033
3672,100,0.00110353
3673,100,0.0109369
3674,100,0.0162569
3675,100,0.00615771
3676,100,0.0605397
3677,100,0.0435026
3678,93.75,0.396457
3679,100,0.00480811
3680,93.75,0.370797
3681,93.75,0.108926
3682,100,0.00355617
3683,100,0.00806471
3684,100,0.000524081
3685,100,0.000655423
3686,100,0.00646455
3687,100,0.00374784
3688,100,0.0182948
3689,100,0.00204512
3690,100,0.011052
3691,100,0.00775836
3692,100,0.0306669
3693,100,0.0153859
3694,100,0.000587081
3695,100,0.00259222
3696,100,0.0182364
3697,100,0.00140637
3698,100,0.00867814
3699,100,0.000944679
3700,100,0.0089652
3701,93.75,0.0559621
3702,100,0.00479003
3703,100,0.00449942
3704,100,0.0108096
3705,100,0.00241334
3706,81.25,0.492198
3707,81.25,0.304191
3708,93.75,0.13902
3709,100,0.0665098
3710,93.75,0.308547
3711,87.5,0.372742
3712,93.75,0.0988651
3713,100,0.0242762
3714,100,0.0397379
3715,100,0.0240008
3716,100,0.0294781
3717,100,0.017177
3718,100,0.0261422
3719,100,0.00280498
3720,100,0.000759664
3721,100,0.0115266
3722,100,0.00234084
3723,100,0.0294938
3724,100,0.00155975
3725,100,0.00166746
3726,100,0.0409782
3727,100,0.00389047
3728,93.75,0.0993587
3729,93.75,0.307802
3730,100,0.00821964
3731,100,0.0292536
3732,93.75,0.343399
3733,75,1.29776
3734,87.5,0.569667
3735,87.5,0.330863
3736,100,0.00389427
3737,100,0.0163756
3738,100,0.0328605
3739,100,0.011766
3740,93.75,0.150359
3741,100,0.0205249
3742,100,0.000455408
3743,100,0.0019245
3744,100,0.000352855
3745,87.5,1.17506
3746,93.75,0.0948459
3747,93.75,0.155489
3748,100,0.00744164
3749,100,0.00710289
3750,100,0.00202401
